orderItemID,orderID,food,orderedBy,orderType,food_name,food_type,food_cuisine,ingredients,dateOfBirth,feedback
643249be362c27c707fe2665,64316ada362c27c707fe20cd,64315e59362c27c707fe15a8,64315d86362c27c707fe154b,2,Chinese Okra Salad,Vegetarian,Chinese,"Okra
Salt
Sesame oil
Sauce
Garlic 
Red pepper
Onion 
Soy sauce
Black vinegar
Salt
Sugar
Sesame oil",1986-06-28,1
643249be362c27c707fe2663,64316ada362c27c707fe20cd,64315e59362c27c707fe1587,64315d86362c27c707fe154b,2,Crostini,Vegetarian,Italian,"French baguettes
Olive oil
Salt
Black Pepper",1986-06-28,1
643249bf362c27c707fe2c7c,64316ada362c27c707fe22d8,64315e59362c27c707fe15a8,64315d86362c27c707fe154b,10,Chinese Okra Salad,Vegetarian,Chinese,"Okra
Salt
Sesame oil
Sauce
Garlic 
Red pepper
Onion 
Soy sauce
Black vinegar
Salt
Sugar
Sesame oil",1986-06-28,2
643249bf362c27c707fe2c7f,64316ada362c27c707fe22d8,64315e59362c27c707fe1591,64315d86362c27c707fe154b,10,Creamy Garlic Salmon,Non-vegetarian,Italian,"Salmon
Salt
Pepper
Olive oil
Butter
Garlic
Onion
White wine 
Oil
 Spinach leaves
Parmesan cheese
Cornflour
Parsley",1986-06-28,2
643249bf362c27c707fe2c7d,64316ada362c27c707fe22d8,64315e59362c27c707fe15cf,64315d86362c27c707fe154b,10,Maque Choux,Vegetarian,American,"Maize
Butter
Onion
Bell Pepper
Tomato
Cream
Garlic
Salt
Minced garlic
Black pepper
Celery",1986-06-28,2
643249bf362c27c707fe2c80,64316ada362c27c707fe22d8,64315e59362c27c707fe15c6,64315d86362c27c707fe154b,10,Sesame Cucumber Salad,Vegetarian,Tai,"Cucumbers
Rice vinegar
Sesame oil
Sugar
Soy sauce
Salt
Sesame seeds
Red pepper ",1986-06-28,2
643249bf362c27c707fe2c7e,64316ada362c27c707fe22d8,64315e59362c27c707fe156c,64315d86362c27c707fe154b,10,Hoppers,Vegetarian,Sri Lankan,"Rice flour
Yeast
Coconut milk
Sugar
Salt
",1986-06-28,2
643249be362c27c707fe2984,64316ada362c27c707fe21d4,64315e59362c27c707fe15d2,64315d86362c27c707fe154b,2,Avocado Toast,Vegetarian,American,"Bread
Avocado
Salt",1986-06-28,5
643249be362c27c707fe2985,64316ada362c27c707fe21d4,64315e59362c27c707fe1575,64315d86362c27c707fe154b,2,Dhal curry ,Vegetarian,Sri Lankan,"Dhal
Sri Lankan Spices",1986-06-28,5
643249be362c27c707fe2983,64316ada362c27c707fe21d4,64315e59362c27c707fe15d5,64315d86362c27c707fe154b,2,Pastrami Sandwich,Non-vegetarian,American,"Butter
Bread 
Provolone
Swiss cheese 
Pastrami 
Sauerkraut 
Mayonnaise 
Mustard ",1986-06-28,5
643249be362c27c707fe2986,64316ada362c27c707fe21d4,64315e59362c27c707fe159b,64315d86362c27c707fe154b,2,Salmon en papillote,Non-vegetarian,French,"salmon
zucchini
Garnish
Lemon
Olive oil
Salt
Black pepper",1986-06-28,5
643249be362c27c707fe2728,64316ada362c27c707fe2110,64315e59362c27c707fe15cf,64315d86362c27c707fe154b,10,Maque Choux,Vegetarian,American,"Maize
Butter
Onion
Bell Pepper
Tomato
Cream
Garlic
Salt
Minced garlic
Black pepper
Celery",1986-06-28,5
643249be362c27c707fe2729,64316ada362c27c707fe2110,64315e59362c27c707fe158e,64315d86362c27c707fe154b,10,Pasta Bake with Sausage,Non-vegetarian,Italian,"Olive oil
Pork sausages
Onion
Garlic
Chilli
Tomatoes
Pasta ",1986-06-28,5
643249be362c27c707fe272a,64316ada362c27c707fe2110,64315e59362c27c707fe1576,64315d86362c27c707fe154b,10,Chana masala ,Vegetarian,Indian,"Chickpea
Vegetable
Onion
Garam masala
Garlic
Chili pepper
Tomato
Coriander
Cumin
Ginger
Salt",1986-06-28,5
643249bf362c27c707fe2e1c,64316ada362c27c707fe2365,64315e59362c27c707fe15bb,64315d86362c27c707fe154b,1,Yakitori,Non-vegetarian,Japanese,"Chicken
Sake
Garlic
Soy Sauce
Mirin
Scallion",1986-06-28,3
643249bf362c27c707fe2e19,64316ada362c27c707fe2365,64315e59362c27c707fe15df,64315d86362c27c707fe154b,1,Greek Green Beans ,Vegetarian,Greek,"Green beans
Olive oil
Onions
Garlic
Tomatoes
Sugar
Parsley
Salt
Pepper",1986-06-28,3
643249bf362c27c707fe2e1b,64316ada362c27c707fe2365,64315e59362c27c707fe15be,64315d86362c27c707fe154b,1,Chankonabe,Non-vegetarian,Japanese,"Salt
Chicken
Miso
Dashi
Japanese cuisine
Soy Sauce
Udon
Pork
Noodle
Tofu
Garlic
Napa cabbage
Sake
Egg
Mirin
Daikon
Bouillon
Ginger
Ground meat
Carrot
Stock
Scallion
Leek
Juice
Enoki
",1986-06-28,3
643249bf362c27c707fe2e1a,64316ada362c27c707fe2365,64315e59362c27c707fe1594,64315d86362c27c707fe154b,1,Sauerkraut Pie,Vegetarian,French,"Bratwurst
Sauerkraut
Swiss cheese
Cheddar cheese
Biscuit
Pancake mix
Garlic
Milk
Beer
Eggs",1986-06-28,3
643249bf362c27c707fe2e1d,64316ada362c27c707fe2365,64315e59362c27c707fe1576,64315d86362c27c707fe154b,1,Chana masala ,Vegetarian,Indian,"Chickpea
Vegetable
Onion
Garam masala
Garlic
Chili pepper
Tomato
Coriander
Cumin
Ginger
Salt",1986-06-28,3
643249be362c27c707fe27e8,64316ada362c27c707fe2150,64315e59362c27c707fe15c5,64315d86362c27c707fe154b,10,Thai Pumpkin Soup,Vegetarian,Tai,"Pumpkin 
Sunflower oil
Onion
Ginger
Lemongrass
Thai red curry paste
Coconut milk
Vegetable stock
Lime
Sugar
Red chilli",1986-06-28,2
643249be362c27c707fe27e7,64316ada362c27c707fe2150,64315e59362c27c707fe15a1,64315d86362c27c707fe154b,10,Chicken cordon bleu,Non-vegetarian,French,"Chicken
Cheese
Ham
Egg
Chicken breast
Bread crumbs
Butter
Garlic
Flour
Salt
Black pepper
Parmesan
Swiss cheese
Dijon mustard",1986-06-28,2
643249be362c27c707fe27e9,64316ada362c27c707fe2150,64315e59362c27c707fe15dd,64315d86362c27c707fe154b,10,Chickpea Gyro   ,Vegetarian,Greek,"Chickpeas 
Olive oil 
Paprika
Black pepper 
Ccayenne peppe
Salt
Flatbreads
Tzatziki 
Onion 
Lettuce
Tomato",1986-06-28,2
643249be362c27c707fe27e6,64316ada362c27c707fe2150,64315e59362c27c707fe15e7,64315d86362c27c707fe154b,10,Souvlaki,Non-vegetarian,Greek,"Greek cuisine
Chicken
Tomato
Tomato
Yogurt
Lemon
Onion
Olive oil
Salt
Black pepper
Juice
Fresh oregano
Minced garlic",1986-06-28,2
643249bf362c27c707fe2a4d,64316ada362c27c707fe2218,64315e59362c27c707fe15b0,64315d86362c27c707fe154b,8,Vegetarian Japanese Curry,Vegetarian,Japanese,"Cauliflower
Corn
Green beans
Okra
Zcchini
Crimini mushroom
Portobello mushroom
Shiitake mushroom
",1986-06-28,4
643249bf362c27c707fe2a4c,64316ada362c27c707fe2218,64315e59362c27c707fe15c3,64315d86362c27c707fe154b,8,Thai Fruit Salad,Vegetarian,Tai,"Pineapple
Banana
Mango
Lychee fruit
Star fruit
Strawberries
Coconut milk
Lime 
Sugar",1986-06-28,4
643249be362c27c707fe2840,64316ada362c27c707fe216d,64315e59362c27c707fe159a,64315d86362c27c707fe154b,1,Vegetarian pot-au-feu,Vegetarian,French,"Carrots
Leeks
Cabbage
flat-leaf parsley
Salt
Black pepper",1986-06-28,1
643249be362c27c707fe2841,64316ada362c27c707fe216d,64315e59362c27c707fe15e1,64315d86362c27c707fe154b,1,Tzatziki ,Vegetarian,Greek,"Cucumber 
Greek yogurt
Olive oil
Fresh mint 
Lemon 
Garlic
Salt",1986-06-28,1
643249bf362c27c707fe2abe,64316ada362c27c707fe223f,64315e59362c27c707fe15a9,64315d86362c27c707fe154b,6,Mango Chilli Chicken,Non-vegetarian,Chinese,"Chicken
Avocado
Mango
Cilantro 
Broccoli
Olive oil 
Lime juice
Chili powder
Cumin 
Garlic 
White rice 
Chicken broth 
Butter
Salt
pepper",1986-06-28,2
643249bf362c27c707fe2d9e,64316ada362c27c707fe233b,64315e59362c27c707fe1588,64315d86362c27c707fe154b,1,Garlic Rosemary Herb Focaccia,Vegetarian,Italian,"Yeast
Sugar
Salt
Olive oil
Bread flour",1986-06-28,1
643249bf362c27c707fe2d9d,64316ada362c27c707fe233b,64315e59362c27c707fe15e6,64315d86362c27c707fe154b,1,Gemista,Non-vegetarian,Greek,"Rice
Tomato
Ground meat
Olive oil
Eggplant
Onion
Salt
Potato
Garlic
Zucchini
Parsley
Bell Pepper
Black pepper
Tomato paste
Green bell pepper
Textured vegetable protein
Mint
",1986-06-28,1
643249bf362c27c707fe2d9f,64316ada362c27c707fe233b,64315e59362c27c707fe158d,64315d86362c27c707fe154b,1,Tuscan Lamb Shanks,Non-vegetarian,Italian,"Lamb shanks
Salt
Pepper
Olive oil
Garlic
Tomatoes
Chicken
Olives
Fresh rosemary
Cannellini beans
Green peas
Parsley",1986-06-28,1
643249bf362c27c707fe2d9c,64316ada362c27c707fe233b,64315e59362c27c707fe157d,64315d86362c27c707fe154b,1,Pina colada with pork ribs,Non-vegetarian,Indian,"Pork
Oil
Pine apple
Salt
Jaggery
Giner
Mint leaves",1986-06-28,1
643249bf362c27c707fe2b7f,64316ada362c27c707fe2281,64315e59362c27c707fe15af,64315d86362c27c707fe152e,4,Kabocha Miso Soup,Vegetarian,Japanese,"Kabocha 
Shimeji mushrooms
White sesame seeds
Dashi",1996-11-11,4
643249bf362c27c707fe2b80,64316ada362c27c707fe2281,64315e59362c27c707fe15e9,64315d86362c27c707fe152e,4,Soutzoukakia,Non-vegetarian,Greek,"Olive oil
Ground meat
Bread
Tomato
Tomato Sauce
Beef
Onion
Egg
Garlic
Salt
Cumin
Parsley
Black pepper
Bread crumbs
Tomato paste
Cinnamon
Bay leaf
Ground beef",1996-11-11,4
643249bf362c27c707fe2b7e,64316ada362c27c707fe2281,64315e59362c27c707fe15e0,64315d86362c27c707fe152e,4,Spanakopita,Vegetarian,Greek,"Spinach
Filo pastry
Cheese
Feta
Egg
Ricotta
Butter
Onion
Olive oil
Garlic
Dill
Scallion",1996-11-11,4
643249be362c27c707fe29de,64316ada362c27c707fe21f2,64315e59362c27c707fe1589,64315d86362c27c707fe152e,3,Tuscan White Bean Salad,Vegetarian,Italian,"Cannellini
Vegitables
Cherry tomatoes
Onions
Parsley
Mint leaves
Lemon
Cheese
Pepper
Olive oil",1996-11-11,5
643249be362c27c707fe29dd,64316ada362c27c707fe21f2,64315e59362c27c707fe1578,64315d86362c27c707fe152e,3,Chickpea curry,Vegetarian,Indian,"Oil
Garlic
Salt
Peper
Chickpeas
Coconut milk
Curry leaves",1996-11-11,5
643249be362c27c707fe29dc,64316ada362c27c707fe21f2,64315e59362c27c707fe15cc,64315d86362c27c707fe152e,3,Thai turkey burgers,Non-vegetarian,Tai,"Ground turkey
Shallots
Lemongrass
Ginger
Garlic
Lime zest
Cilantro",1996-11-11,5
643249be362c27c707fe282c,64316ada362c27c707fe2167,64315e59362c27c707fe1591,64315d86362c27c707fe152e,5,Creamy Garlic Salmon,Non-vegetarian,Italian,"Salmon
Salt
Pepper
Olive oil
Butter
Garlic
Onion
White wine 
Oil
 Spinach leaves
Parmesan cheese
Cornflour
Parsley",1996-11-11,4
643249be362c27c707fe282b,64316ada362c27c707fe2167,64315e59362c27c707fe15de,64315d86362c27c707fe152e,5,Jackfruit Gyro ,Vegetarian,Greek,"Olive oil
Onion
Garlic
Ground cloves
Cinnamon
Ground cumin
Dry oregano
Chilli powe
Tomato 
jackfruit 
Soy sauce
Maple syrup
White pepper
Apple cider vinegar
cucumber
sweet cherry tomatoes",1996-11-11,4
643249be362c27c707fe282d,64316ada362c27c707fe2167,64315e59362c27c707fe1571,64315d86362c27c707fe152e,5,Fish Roti,Non-vegetarian,Sri Lankan,"Flour
Fish
Vegitables
Coconut oil
Yeast",1996-11-11,4
643249be362c27c707fe28c9,64316ada362c27c707fe2199,64315e59362c27c707fe15ba,64315d86362c27c707fe152e,10,Tempura,Non-vegetarian,Japanese,"Shrimp
Vegetable
Frying
Flour
Deep frying
Eggs
Soy Sauce",1996-11-11,2
643249be362c27c707fe28ca,64316ada362c27c707fe2199,64315e59362c27c707fe1598,64315d86362c27c707fe152e,10,Tartiflette without bacon chunks,Vegetarian,French,"Potatoes
Leeks
Onions
Garlic 
Cheese
Cheddar cheese
Vegetarian bacon
Soya cream
Salt
Pepper",1996-11-11,2
643249be362c27c707fe28cb,64316ada362c27c707fe2199,64315e59362c27c707fe15a4,64315d86362c27c707fe152e,10,Garlic Sesame Noodles,Vegetarian,Chinese,"Oil
Sriracha
Soy sauce
Garlic
Sesame oil
Ginger
Rice vinegar
Honey
Rice noodles
",1996-11-11,2
643249be362c27c707fe2718,64316ada362c27c707fe210b,64315e59362c27c707fe15c6,64315d86362c27c707fe152e,5,Sesame Cucumber Salad,Vegetarian,Tai,"Cucumbers
Rice vinegar
Sesame oil
Sugar
Soy sauce
Salt
Sesame seeds
Red pepper ",1996-11-11,5
643249be362c27c707fe2715,64316ada362c27c707fe210b,64315e59362c27c707fe15a1,64315d86362c27c707fe152e,5,Chicken cordon bleu,Non-vegetarian,French,"Chicken
Cheese
Ham
Egg
Chicken breast
Bread crumbs
Butter
Garlic
Flour
Salt
Black pepper
Parmesan
Swiss cheese
Dijon mustard",1996-11-11,5
643249be362c27c707fe2717,64316ada362c27c707fe210b,64315e59362c27c707fe157c,64315d86362c27c707fe152e,5,Mutton korma,Non-vegetarian,Indian,"Mutton
Curd
Suffron
Salt
Ginger
Garlic
Oil
Ghee
Cashews
",1996-11-11,5
643249be362c27c707fe2716,64316ada362c27c707fe210b,64315e59362c27c707fe157c,64315d86362c27c707fe152e,5,Mutton korma,Non-vegetarian,Indian,"Mutton
Curd
Suffron
Salt
Ginger
Garlic
Oil
Ghee
Cashews
",1996-11-11,5
643249be362c27c707fe26e8,64316ada362c27c707fe20fb,64315e59362c27c707fe15c5,64315d86362c27c707fe152e,3,Thai Pumpkin Soup,Vegetarian,Tai,"Pumpkin 
Sunflower oil
Onion
Ginger
Lemongrass
Thai red curry paste
Coconut milk
Vegetable stock
Lime
Sugar
Red chilli",1996-11-11,5
643249be362c27c707fe26e9,64316ada362c27c707fe20fb,64315e59362c27c707fe15d3,64315d86362c27c707fe152e,3,Classic Apple Pie,Vegetarian,American,"Apples
Sugar
Lemon
Flour
Cinnamon
Salt
Disks Pie Dough
Egg
Vegetable shortening
Apple cider vinegar
Butter",1996-11-11,5
643249be362c27c707fe2967,64316ada362c27c707fe21ca,64315e59362c27c707fe15b1,64315d86362c27c707fe152e,9,Teriyaki Tofu,Vegetarian,Japanese,"Tofu
Soy sauce
Canola oil
Cornstarch
White peppe
Teriyaki Sauce
brown sugar
Rice vinegar
Dry sherry
Sesame oil
Ginger
Garlic
Rice
Scallions
",1996-11-11,2
643249be362c27c707fe2968,64316ada362c27c707fe21ca,64315e59362c27c707fe15cd,64315d86362c27c707fe152e,9,Thai chicken curry,Non-vegetarian,Tai,"Coconut oil
Onion
Chicken
Garlic
Ginger 
Ground coriander 
Coconut milk
Carrots
Thai red curry paste 
Fresh spinach
Lime 
Brown sugar
Cilantro ",1996-11-11,2
643249be362c27c707fe2969,64316ada362c27c707fe21ca,64315e59362c27c707fe159c,64315d86362c27c707fe152e,9,Chicken confit,Non-vegetarian,French,"Chicken legs
Salt
Black pepper
Garlic
Cloves
Bay leaves
Olive oil",1996-11-11,2
643249bf362c27c707fe2b1e,64316ada362c27c707fe225d,64315e59362c27c707fe15b1,64315d86362c27c707fe152e,7,Teriyaki Tofu,Vegetarian,Japanese,"Tofu
Soy sauce
Canola oil
Cornstarch
White peppe
Teriyaki Sauce
brown sugar
Rice vinegar
Dry sherry
Sesame oil
Ginger
Garlic
Rice
Scallions
",1996-11-11,4
643249bf362c27c707fe2b1d,64316ada362c27c707fe225d,64315e59362c27c707fe157c,64315d86362c27c707fe152e,7,Mutton korma,Non-vegetarian,Indian,"Mutton
Curd
Suffron
Salt
Ginger
Garlic
Oil
Ghee
Cashews
",1996-11-11,4
643249bf362c27c707fe2b1c,64316ada362c27c707fe225d,64315e59362c27c707fe157a,64315d86362c27c707fe152e,7,Jeera Alo,Vegetarian,Indian,"Potato
Cumin
Chili pepper
Coriander
Salt
Dhaniya Powder
Chili powder
Lemon
Textured vegetable protein",1996-11-11,4
643249bf362c27c707fe2b1b,64316ada362c27c707fe225d,64315e59362c27c707fe1572,64315d86362c27c707fe152e,7,Vegitable Roti,Vegetarian,Sri Lankan,"Flour
Vegitables
Coconut oil
Yeast
Sri Lankan spices",1996-11-11,4
643249bf362c27c707fe2b1a,64316ada362c27c707fe225d,64315e59362c27c707fe15a4,64315d86362c27c707fe152e,7,Garlic Sesame Noodles,Vegetarian,Chinese,"Oil
Sriracha
Soy sauce
Garlic
Sesame oil
Ginger
Rice vinegar
Honey
Rice noodles
",1996-11-11,4
643249bf362c27c707fe2b60,64316ada362c27c707fe2275,64315e59362c27c707fe1590,64315d86362c27c707fe152e,8,Creamy tuscan shrimp,Non-vegetarian,Italian,"Salted butter
Garlic
Prawns
Onion
White wine
Tomato
Salt
Pepper
Spinach leaves
2/3 cup fresh grated Parmesan cheese
Cornflour
Italian herbs
Parsley",1996-11-11,4
643249bf362c27c707fe2b5f,64316ada362c27c707fe2275,64315e59362c27c707fe15d5,64315d86362c27c707fe152e,8,Pastrami Sandwich,Non-vegetarian,American,"Butter
Bread 
Provolone
Swiss cheese 
Pastrami 
Sauerkraut 
Mayonnaise 
Mustard ",1996-11-11,4
643249be362c27c707fe2804,64316ada362c27c707fe215b,64315e59362c27c707fe1588,64315d86362c27c707fe152e,8,Garlic Rosemary Herb Focaccia,Vegetarian,Italian,"Yeast
Sugar
Salt
Olive oil
Bread flour",1996-11-11,4
643249be362c27c707fe2806,64316ada362c27c707fe215b,64315e59362c27c707fe1582,64315d86362c27c707fe152e,8,Chicken Malai Kebab,Non-vegetarian,Indian,"Chicken
Oil
Coriander leaves
Butter
Masala powder
Fresh cream
Corn flour
Garlic
Salt
Mozzarella cheese
Corn flour",1996-11-11,4
643249be362c27c707fe2805,64316ada362c27c707fe215b,64315e59362c27c707fe158d,64315d86362c27c707fe152e,8,Tuscan Lamb Shanks,Non-vegetarian,Italian,"Lamb shanks
Salt
Pepper
Olive oil
Garlic
Tomatoes
Chicken
Olives
Fresh rosemary
Cannellini beans
Green peas
Parsley",1996-11-11,4
643249be362c27c707fe2803,64316ada362c27c707fe215b,64315e59362c27c707fe159b,64315d86362c27c707fe152e,8,Salmon en papillote,Non-vegetarian,French,"salmon
zucchini
Garnish
Lemon
Olive oil
Salt
Black pepper",1996-11-11,4
643249be362c27c707fe27bc,64316ada362c27c707fe2143,64315e59362c27c707fe15d4,64315d86362c27c707fe152e,9,Broccoli quinoa cakes,Vegetarian,American,"Quinoa
Broccoli
Scallion
Basil, dill
Italian parsley
Egg
Salt
Pepper
Garli
Almond flour 
Cheese
Oil ",1996-11-11,2
643249be362c27c707fe27bd,64316ada362c27c707fe2143,64315e59362c27c707fe1580,64315d86362c27c707fe152e,9,Curried Parmesan Fish Fingers,Non-vegetarian,Indian,"Fish
Lemon 
Garlic
Green chillies
Basil leaves
Salt
Curry powder
Eggs 
Oil
Parmesesan cheese",1996-11-11,2
643249be362c27c707fe27be,64316ada362c27c707fe2143,64315e59362c27c707fe1572,64315d86362c27c707fe152e,9,Vegitable Roti,Vegetarian,Sri Lankan,"Flour
Vegitables
Coconut oil
Yeast
Sri Lankan spices",1996-11-11,2
643249bf362c27c707fe2e15,64316ada362c27c707fe2364,64315e59362c27c707fe15af,64315d86362c27c707fe152f,9,Kabocha Miso Soup,Vegetarian,Japanese,"Kabocha 
Shimeji mushrooms
White sesame seeds
Dashi",2006-02-07,2
643249bf362c27c707fe2e18,64316ada362c27c707fe2364,64315e59362c27c707fe157f,64315d86362c27c707fe152f,9,Keema Samosa with Yogurt Dip,Non-vegetarian,Indian,"Yogurt
Keema
Onion
Hung curd
Gram masala
Garlic
Ginger",2006-02-07,2
643249bf362c27c707fe2e14,64316ada362c27c707fe2364,64315e59362c27c707fe156e,64315d86362c27c707fe152f,9,Vegitable Kottu,Vegetarian,Sri Lankan,"Flour
Yeast
Water
Vegitables
Sri Lankan spices",2006-02-07,2
643249bf362c27c707fe2e16,64316ada362c27c707fe2364,64315e59362c27c707fe156b,64315d86362c27c707fe152f,9,Pol Roti with chili salad ,Vegetarian,Sri Lankan,"Flour
Coconut
Onion
Green chili
Sri Lankan spices",2006-02-07,2
643249bf362c27c707fe2e17,64316ada362c27c707fe2364,64315e59362c27c707fe1581,64315d86362c27c707fe152f,9,Goan Prawn Curry With Raw,Non-vegetarian,Indian,"Coriander seeds
Cumin seeds
peppercorns
turmeric
Coconut
Garlic
Chillies
Prawns
Curry leaves
Coconut oil",2006-02-07,2
643249bf362c27c707fe2bb2,64316ada362c27c707fe2294,64315e59362c27c707fe15bc,64315d86362c27c707fe152f,2,Tempura udon,Non-vegetarian,Japanese,"Vegetables
Frozen udon noodles
Dashi powder
Mirin
Soy sauce
Sugar, optional
Fsh cake
Onions
Chile flakes",2006-02-07,5
643249bf362c27c707fe2bb0,64316ada362c27c707fe2294,64315e59362c27c707fe15ea,64315d86362c27c707fe152f,2,Kleftiko,Non-vegetarian,Greek,"Leg of lamb
Onions
Bell peppers (green, red, orange)
Garlic
Mustard
Lemon
Dried oregano
Olive oil
Dry white wine
Yellow cheese
Potatoes
Tomato
Pepper
Salt
",2006-02-07,5
643249bf362c27c707fe2bb1,64316ada362c27c707fe2294,64315e59362c27c707fe15c5,64315d86362c27c707fe152f,2,Thai Pumpkin Soup,Vegetarian,Tai,"Pumpkin 
Sunflower oil
Onion
Ginger
Lemongrass
Thai red curry paste
Coconut milk
Vegetable stock
Lime
Sugar
Red chilli",2006-02-07,5
643249bf362c27c707fe2bb4,64316ada362c27c707fe2294,64315e59362c27c707fe1576,64315d86362c27c707fe152f,2,Chana masala ,Vegetarian,Indian,"Chickpea
Vegetable
Onion
Garam masala
Garlic
Chili pepper
Tomato
Coriander
Cumin
Ginger
Salt",2006-02-07,5
643249bf362c27c707fe2bb3,64316ada362c27c707fe2294,64315e59362c27c707fe15a4,64315d86362c27c707fe152f,2,Garlic Sesame Noodles,Vegetarian,Chinese,"Oil
Sriracha
Soy sauce
Garlic
Sesame oil
Ginger
Rice vinegar
Honey
Rice noodles
",2006-02-07,5
643249bf362c27c707fe2d2f,64316ada362c27c707fe2316,64315e59362c27c707fe1591,64315d86362c27c707fe152f,3,Creamy Garlic Salmon,Non-vegetarian,Italian,"Salmon
Salt
Pepper
Olive oil
Butter
Garlic
Onion
White wine 
Oil
 Spinach leaves
Parmesan cheese
Cornflour
Parsley",2006-02-07,3
643249bf362c27c707fe2d30,64316ada362c27c707fe2316,64315e59362c27c707fe1587,64315d86362c27c707fe152f,3,Crostini,Vegetarian,Italian,"French baguettes
Olive oil
Salt
Black Pepper",2006-02-07,3
643249bf362c27c707fe2d31,64316ada362c27c707fe2316,64315e59362c27c707fe15aa,64315d86362c27c707fe152f,3,Garlic Soya Chicken,Non-vegetarian,Chinese,"Chicken 
Rice wine
Onion 
Garlic
Salt
Ginger
Black peppers
Ccorn starch 
Cooking oil 
Sauce
Brown sugar
Honey
Wice wine
Ginger
Black pepper
Dried chilies",2006-02-07,3
643249bf362c27c707fe2d38,64316ada362c27c707fe231a,64315e59362c27c707fe1591,64315d86362c27c707fe152f,4,Creamy Garlic Salmon,Non-vegetarian,Italian,"Salmon
Salt
Pepper
Olive oil
Butter
Garlic
Onion
White wine 
Oil
 Spinach leaves
Parmesan cheese
Cornflour
Parsley",2006-02-07,1
643249bf362c27c707fe2d39,64316ada362c27c707fe231a,64315e59362c27c707fe15c7,64315d86362c27c707fe152f,4,Tom Yum Prawns,Non-vegetarian,Tai,"Peanut oil
Garlic
Ginger
Lemongrass
Onions,
Sambal
Caster sugar
Lime leaves
Lime
Fish sauce
Massel chicken style liquid stock
Tomatoes
Prawns
Dried pad Thai rice noodles
Coriander leaves",2006-02-07,1
643249be362c27c707fe2817,64316ada362c27c707fe2160,64315e59362c27c707fe15c3,64315d86362c27c707fe152f,6,Thai Fruit Salad,Vegetarian,Tai,"Pineapple
Banana
Mango
Lychee fruit
Star fruit
Strawberries
Coconut milk
Lime 
Sugar",2006-02-07,1
643249be362c27c707fe2816,64316ada362c27c707fe2160,64315e59362c27c707fe15d4,64315d86362c27c707fe152f,6,Broccoli quinoa cakes,Vegetarian,American,"Quinoa
Broccoli
Scallion
Basil, dill
Italian parsley
Egg
Salt
Pepper
Garli
Almond flour 
Cheese
Oil ",2006-02-07,1
643249bf362c27c707fe2dc0,64316ada362c27c707fe2346,64315e59362c27c707fe15d1,64315d86362c27c707fe152f,8,Fried Green Tomatoes,Vegetarian,American,"Green tomatoes
Eggs
Milk
Flour
Cornmeal
Bread crumbs
Salt
Black pepper
Vegetable oil",2006-02-07,2
643249bf362c27c707fe2d41,64316ada362c27c707fe231d,64315e59362c27c707fe15e5,64315d86362c27c707fe152f,7,Moussaka,Non-vegetarian,Greek,"Eggplant
Potato
Ground meat
Cheese
Tomato
Egg
Mutton
Onion
Garlic
Salt
Olive oil
Milk
Flour
Butter
Black pepper
Ground beef
Parmesan
Ground cinnamon
Fresh oregano",2006-02-07,5
643249c0362c27c707fe2e6f,64316ada362c27c707fe237f,64315e59362c27c707fe15b7,64315d86362c27c707fe152f,10,Sushi,Non-vegetarian,Japanese,"Rice
Japanese cuisine
Nori
Wasabi
Soy sauce
Cucumber
Sumeshi
Salt
Avocado
Rice vinegar
Sushi rice
Nori seaweed",2006-02-07,4
643249bf362c27c707fe2c36,64316ada362c27c707fe22c0,64315e59362c27c707fe15af,64315d86362c27c707fe1557,7,Kabocha Miso Soup,Vegetarian,Japanese,"Kabocha 
Shimeji mushrooms
White sesame seeds
Dashi",2003-05-04,2
643249bf362c27c707fe2c38,64316ada362c27c707fe22c0,64315e59362c27c707fe15bc,64315d86362c27c707fe1557,7,Tempura udon,Non-vegetarian,Japanese,"Vegetables
Frozen udon noodles
Dashi powder
Mirin
Soy sauce
Sugar, optional
Fsh cake
Onions
Chile flakes",2003-05-04,2
643249bf362c27c707fe2c37,64316ada362c27c707fe22c0,64315e59362c27c707fe15a1,64315d86362c27c707fe1557,7,Chicken cordon bleu,Non-vegetarian,French,"Chicken
Cheese
Ham
Egg
Chicken breast
Bread crumbs
Butter
Garlic
Flour
Salt
Black pepper
Parmesan
Swiss cheese
Dijon mustard",2003-05-04,2
643249bf362c27c707fe2c35,64316ada362c27c707fe22c0,64315e59362c27c707fe15be,64315d86362c27c707fe1557,7,Chankonabe,Non-vegetarian,Japanese,"Salt
Chicken
Miso
Dashi
Japanese cuisine
Soy Sauce
Udon
Pork
Noodle
Tofu
Garlic
Napa cabbage
Sake
Egg
Mirin
Daikon
Bouillon
Ginger
Ground meat
Carrot
Stock
Scallion
Leek
Juice
Enoki
",2003-05-04,2
643249be362c27c707fe2a2c,64316ada362c27c707fe220d,64315e59362c27c707fe159d,64315d86362c27c707fe1557,4,Coq au vin,Non-vegetarian,French,"Chicken
Red Wine
Onion
Mushroom
Garlic
Butter
Bacon
Carrot
Salt
Black pepper
Parsley
Flour
Stock
Olive oil
Agaricus bisporus
Thyme",2003-05-04,5
